smile,wear professional Attire,use clean background,look serious,show your face clearly,use formal expression,wear suit,look confidence,look approachability,don't look emotional,crop the picture,avoid noise or artifacts,use positive atmosphere,use corporate environment,look trustworthiness,be energetic,look distinctive,look calm,fix your hair,show your face more,show your body more,put your face horizontally in the center,put your face vertically in the center,tilt your head,use eye contact,use high resolution,use good lighting,use color harmony in the pic,use lighting quality,LABEL
0.14,0.92,0.31,1,0.3,0.34,1,0.65,0.17,0.96,0.43,0.1,0.73,0.51,0.61,0.77,0.16,0.36,0.97,0.1400912114242913,0.5797934652376426,0.9903466602166494,0.8973597884178162,0.2285818188654455,0.5550333460172018,1,0.29,0.9,0.5247077530698778,65.8203125
0.59,1,0.19,0.94,0.23,0.7,1,0.98,0.25,0.44,0.78,0.09,0.98,0.67,0.83,0.64,0.85,0.21,0.96,0.06281401,0.3838718677975855,0.9299971361955006,0.6047818660736084,0.1275873202219739,0.8338358600934335,1,0.38,0.9,0.8135670651129054,59.27734375
0.61,0.98,0.64,0.97,0.4,0.67,1,0.83,0.35,0.8,0.64,0.26,0.87,0.77,0.69,0.68,0.77,0.38,0.91,0.1405661540060876,0.5917075572913949,0.8190782169500986,0.8893218040466309,0.1752977593572509,0.7514058152834575,1,0.16,0.73,1,67.91992188
0.5,0.96,0.38,0.94,0.26,0.74,0.97,0.94,0.36,0.93,0.83,0.16,0.93,0.28,0.6,0.73,0.22,0.73,0.93,0.078301238,0.4618161444521149,0.7996263106664022,0.7278032302856445,0.03729231,0.8462363084157308,1,0.62,0.93,0.5408532656154328,74.609375
0.81,1,0.56,0.9,0.41,0.93,1,0.98,0.57,0.75,0.5,0.33,0.91,0.85,0.8,0.65,0.85,0.48,0.98,0.05961895,0.5285054206166517,0.8894613683223724,0.6570675373077393,0.2129318363500311,0.7710099816322327,1,0.29,0.83,0.7007317100620241,66.89453125
0.19,0.99,0.35,0.99,0.5,0.74,1,0.89,0.13,0.85,0.2,0.1,0.76,0.39,0.78,0.32,0.25,0.42,0.9,0.3492483252552123,0.7177022695541382,0.9432300329208374,0.833079457,0.051580092,0.6630585193634033,1,0.46,0.49,0.7216672954643496,60.7421875
0.7,0.99,0.58,0.91,0.21,0.55,1,0.94,0.25,0.72,0.62,0.35,0.88,0.5,0.45,0.5,0.67,0.76,0.97,0.066531011,0.4463217385005986,0.9212899208068848,0.7779243588447571,0.144911408,0.6449577808380127,1,0.36,0.76,1,71.875
0.12,0.99,0.73,0.89,0.63,0.99,0.99,0.95,0.3,0.25,0.3,0.6,0.65,0.68,0.84,0.84,0.86,0.5,0.93,0.006541404,0.93,0.88,0.69,0.17,0.17,0.7642650462962963,0.13,0.79,1,23.65722656
0.6,0.86,0.39,0.95,0.55,0.62,1,0.58,0.32,0.83,0.42,0.3,0.91,0.28,0.75,0.73,0.61,0.46,0.97,0.1368749833702338,0.3492515550533603,0.8779083788394928,0.8696542978286743,0.093440234,0.9134698510169984,1,0.33,0.6,0.9175934467703702,72.16796875
0.7,0.98,0.66,0.87,0.43,0.62,1,0.66,0.45,0.75,0.28,0.55,0.89,0.29,0.48,0.61,0.75,0.27,0.88,0.1905672970963223,0.5767924436696283,0.9927205443382264,0.9206764698028564,0.056073596,0.5995515584945679,0.8171469907407407,0.35,0.58,1,62.98828125
0.29,0.98,0.38,0.99,0.52,0.95,1,0.92,0.15,0.93,0.55,0.14,0.86,0.41,0.69,0.65,0.23,0.27,0.98,0.1380113323790865,0.4748841636116054,0.9727894365787506,0.9560258984565736,0.001323859,0.917258322,1,0.28,0.97,0.9050399514312454,70.26367188
0.61,0.98,0.64,0.97,0.4,0.67,1,0.83,0.35,0.8,0.64,0.26,0.87,0.77,0.69,0.68,0.77,0.38,0.91,0.1405661540060876,0.5917075572913949,0.8190782169500986,0.8893218040466309,0.1752977593572509,0.7514058152834575,1,0.16,0.73,1,67.91992188
0.99,0.85,0.33,0.03,0.69,0.98,0.99,0.92,0.45,0.41,0.42,0.33,0.9,0.36,0.89,0.97,0.53,0.28,0.87,0.091104254,0.3938240486514318,0.9995033144950868,0.8725822567939758,0.1676639984824539,0.9532896280288696,1,0.35,0.68,0.6248098368579105,62.98828125
0.59,1,0.19,0.94,0.23,0.7,1,0.98,0.25,0.44,0.78,0.09,0.98,0.67,0.83,0.64,0.85,0.21,0.96,0.06281401,0.3838718677975855,0.9299971361955006,0.6047818660736084,0.1275873202219739,0.8338358600934335,1,0.38,0.9,0.8135670651129054,59.27734375
0.94,0.9,0.7,0.52,0.34,0.68,0.93,0.86,0.28,0.89,0.43,0.37,0.86,0.19,0.77,0.93,0.22,0.51,0.96,0.070404032,0.2855115769771359,0.9242947995662688,0.9661855101585388,0.033999215,0.8511484265327454,1,0.3,0.64,1,69.28710938
0.86,1,0.6,0.92,0.43,0.34,1,0.94,0.42,0.87,0.31,0.08,0.89,0.85,0.84,0.81,0.53,0.44,0.92,0.079144627,0.5045158445359199,0.8915139138698578,0.5467808246612549,0.1311917670791592,0.8047056794166565,1,0.25,0.84,0.5583298302738094,77.44140625
0.31,0.9,0.5,0.6,0.8,0.96,1,0.46,0.22,0.83,0.55,0.59,0.8,0.73,0.24,0.94,0.64,0.14,0.98,0.034537787,0.1305138253309277,0.4030046264330545,0.7680439949035645,0.50347503,0.8888630668322245,1,0.08,0.9,0.7538361949629628,42.26074219
0.57,0.73,0.34,0.74,0.21,0.09,0.94,0.91,0.26,0.55,0.15,0.12,0.96,0.3,0.89,0.85,0.65,0.74,0.9,0.027862579,0.2009050436025283,0.5530579288800557,0.6009955406188965,0.013807489,0.8912845055262255,1,0.3,0.53,1,44.55566406
0.05,1,0.83,0.98,0.39,0.86,0.99,0.98,0.34,0.74,0.41,0.14,0.95,0.9,0.6,0.36,0.31,0.82,0.85,0.13,0.079647095,0.95,0.84,0.25,0.53,1,0.15,0.81,1,69.28710938
0.89,1,0.44,0.47,0.36,0.98,0.99,0.98,0.63,0.38,0.78,0.63,0.96,0.91,0.63,0.73,0.69,0.73,0.97,0.034417809,0.2158332279794308,0.8081729809443156,0.5528773069381714,0.2195268382144805,0.904229442,1,0.27,0.68,0.5941256447395589,60.7421875
0.69,0.93,0.48,0.92,0.4,0.48,0.93,0.54,0.23,0.78,0.24,0.13,0.81,0.37,0.68,0.77,0.32,0.32,0.89,0.1009679395720573,0.3801329106152451,0.8892565766970316,0.8636910319328308,0.3353571800898097,0.985162218,1,0.33,0.89,0.8009473802086512,56.98242188
0.99,0.43,0.52,0.21,0.36,0.85,0.86,0.93,0.37,0.66,0.84,0.3,0.93,0.05,0.65,0.98,0.1,0.68,0.93,0.1071156696828268,0.4709421772652646,0.8658053775628408,0.8624810576438904,0.027478354,0.8289655645688375,1,0.65,0.94,0.8188098547834166,59.61914063
0.19,0.57,0.26,0.99,0.15,0.14,0.94,0.52,0.04,0.71,0.18,0.11,0.67,0.17,0.81,0.21,0.26,0.47,0.86,0.1454116186398835,0.7199712991714478,0.973126789,0.7549853920936584,0.006966501,0.743473728,1,0.63,0.39,0.1938455244576131,67.23632813
0.89,1,0.28,0.87,0.72,0.82,0.99,0.92,0.46,0.43,0.13,0.08,0.86,0.97,0.88,0.93,0.4,0.16,0.95,0.044174007,0.3775172959203399,0.9116701285044352,0.5349106788635254,0.1427719675859612,0.7201321522394817,0.6180555555555556,0.31,0.94,0.8312777573345816,83.34960938
0.85,1,0.33,0.94,0.49,0.94,1,0.98,0.44,0.71,0.72,0.28,0.89,0.82,0.85,0.86,0.44,0.32,0.97,0.1138915849567006,0.6446754202254397,0.9114309350649517,0.7850329875946045,0.3460647783865943,0.7698418299357107,1,0.24,0.92,0.7369821375963718,50.78125
0.32,0.99,0.85,0.94,0.73,0.96,1,0.97,0.52,0.28,0.82,0.12,0.97,0.94,0.51,0.16,0.76,0.36,0.98,0.03,0.88,0.84,0.77,0.23,0.34,1,0.2,0.99,0.8128666999176954,55.46875
0.18,0.58,0.11,0.62,0.14,0.86,1,0.71,0.21,0.67,0.64,0.63,0.86,0.12,0.56,0.95,0.67,0.34,0.98,0.08632189,0.325904044,0.5688936213652294,0.9853753447532654,0.3731170319881869,0.9372334281603496,1,0.27,0.9,0.4020845209619341,40.35644531
0.03,0.96,0.28,0.94,0.4,0.98,1,0.31,0.03,0.6,0.12,0.1,0.94,0.68,0.76,0.27,0.99,0.11,0.95,0.036093476,0.04796642,0.99,0.91,0.01,0.4,1,0.43,0.94,0.373084424,65.8203125
0.03,0.96,0.28,0.94,0.4,0.98,1,0.31,0.03,0.6,0.12,0.1,0.94,0.68,0.76,0.27,0.99,0.11,0.95,0.036093476,0.04796642,0.99,0.91,0.01,0.4,1,0.43,0.94,0.373084424,65.8203125
0.76,1,0.4,0.89,0.56,0.91,1,1,0.52,0.75,0.82,0.58,0.92,0.83,0.6,0.67,0.77,0.65,0.96,0.038376096,0.3254201568017958,0.9788492619991302,0.6885504722595215,0.083055877,0.7381594777107239,1,0.3,0.89,0.5516215988053215,59.61914063
0.19,0.57,0.26,0.99,0.15,0.14,0.94,0.52,0.04,0.71,0.18,0.11,0.67,0.17,0.81,0.21,0.26,0.47,0.86,0.1454116186398835,0.7199712991714478,0.973126789,0.7549853920936584,0.006966501,0.743473728,1,0.63,0.39,0.1938455244576131,67.23632813
0.19,0.57,0.26,0.99,0.15,0.14,0.94,0.52,0.04,0.71,0.18,0.11,0.67,0.17,0.81,0.21,0.26,0.47,0.86,0.1454116186398835,0.7199712991714478,0.973126789,0.7549853920936584,0.006966501,0.743473728,1,0.63,0.39,0.1938455244576131,67.23632813
0.31,0.9,0.5,0.6,0.8,0.96,1,0.46,0.22,0.83,0.55,0.59,0.8,0.73,0.24,0.94,0.64,0.14,0.98,0.034537787,0.1305138253309277,0.4030046264330545,0.7680439949035645,0.50347503,0.8888630668322245,1,0.08,0.9,0.7538361949629628,42.26074219
0.88,0.99,0.73,0.67,0.26,0.58,1,0.9,0.62,0.36,0.16,0.32,0.96,0.62,0.85,0.67,0.84,0.84,0.92,0.049820859,0.7635530650536815,0.629765292,0.4187102615833282,0.3353920257984816,0.781073133,1,0.42,0.77,0.4905938402083333,78.80859375
0.95,0.93,0.44,0.09,0.95,1,0.97,0.96,0.97,0.85,0.08,0.24,0.94,0.86,0.21,0.43,0.43,0.4,0.99,0.1540409364550221,0.5496354012107005,0.9363778034845986,0.8804119229316711,0.045196668,0.979004661,1,0.42,0.87,0.7778426098455666,39.23339844
0.18,0.58,0.11,0.62,0.14,0.86,1,0.71,0.21,0.67,0.64,0.63,0.86,0.12,0.56,0.95,0.67,0.34,0.98,0.08632189,0.325904044,0.5688936213652294,0.9853753447532654,0.3731170319881869,0.9372334281603496,1,0.27,0.9,0.4020845209619341,40.35644531
0.4,0.98,0.25,0.93,0.72,1,1,0.71,0.24,0.96,0.48,0.39,0.82,0.83,0.6,0.71,0.71,0.13,0.99,0.061725592,0.1494419852975621,0.99,0.99,0.08,0.17,1,0.23,0.9,0.7819316130729166,58.49609375
0.78,1,0.31,0.85,0.64,0.92,1,0.96,0.38,0.74,0.63,0.4,0.88,0.89,0.71,0.87,0.46,0.27,0.96,0.1750771060933642,0.6890334798595603,0.9756879210472108,0.858314574,0.045291886,0.7994488477706909,1,0.45,0.85,0.7923439935699588,63.72070313
0.45,0.99,0.51,1,0.55,0.66,1,0.86,0.23,0.87,0.6,0.41,0.79,0.82,0.6,0.81,0.67,0.31,0.91,0.1238167605815867,0.6346816420555115,0.9578601022561392,0.894578755,0.043893559,0.807318946,1,0.35,0.82,0.3621104769932644,75.1953125
0.19,0.99,0.35,0.99,0.5,0.74,1,0.89,0.13,0.85,0.2,0.1,0.76,0.39,0.78,0.32,0.25,0.42,0.9,0.3492483252552123,0.7177022695541382,0.9432300329208374,0.833079457,0.051580092,0.6630585193634033,1,0.46,0.49,0.7216672954643496,60.7421875
0.39,0.98,0.58,0.87,0.39,0.96,1,0.67,0.16,0.87,0.13,0.08,0.85,0.92,0.55,0.91,0.66,0.05,0.98,0.046868822,0.2302003468169999,0.6623928745587666,0.8310424089431763,0.072966379,0.9422119061152152,1,0.37,0.92,0.6644592559748417,57.76367188
0.92,1,0.65,0.8,0.67,0.96,1,1,0.62,0.69,0.85,0.36,0.95,0.8,0.61,0.48,0.77,0.87,0.98,0.095326266,0.4670030831604421,0.8796120981375376,0.798480213,0.1303400794525735,0.7232932845751445,1,0.65,0.9,0.8905238114109745,74.0234375
0.03,1,0.04,0.97,0.88,0.99,1,1,0.29,0.37,0.72,0.28,0.83,0.94,0.88,0.72,0.84,0.43,0.98,0.01342206,0.2848438355110678,0.8242772420247396,0.4922015070915222,0.019944521,0.9576403697331748,1,0.11,0.84,0.6223668120097093,46.484375
0.4,0.98,0.25,0.93,0.72,1,1,0.71,0.24,0.96,0.48,0.39,0.82,0.83,0.6,0.71,0.71,0.13,0.99,0.061725592,0.1494419852975621,0.99,0.99,0.08,0.17,1,0.23,0.9,0.7819316130729166,58.49609375
0.03,1,0.04,0.97,0.88,0.99,1,1,0.29,0.37,0.72,0.28,0.83,0.94,0.88,0.72,0.84,0.43,0.98,0.01342206,0.2848438355110678,0.8242772420247396,0.4922015070915222,0.019944521,0.9576403697331748,1,0.11,0.84,0.6223668120097093,46.484375
0.03,0.96,0.28,0.94,0.4,0.98,1,0.31,0.03,0.6,0.12,0.1,0.94,0.68,0.76,0.27,0.99,0.11,0.95,0.036093476,0.04796642,0.99,0.91,0.01,0.4,1,0.43,0.94,0.373084424,65.8203125
0.31,0.9,0.5,0.6,0.8,0.96,1,0.46,0.22,0.83,0.55,0.59,0.8,0.73,0.24,0.94,0.64,0.14,0.98,0.034537787,0.1305138253309277,0.4030046264330545,0.7680439949035645,0.50347503,0.8888630668322245,1,0.08,0.9,0.7538361949629628,42.26074219
0.93,1,0.29,0.41,0.51,0.98,0.99,0.99,0.67,0.38,0.77,0.57,0.96,0.85,0.65,0.66,0.83,0.57,0.95,0.063435203,0.3111170236412164,0.6573289434115093,0.751281738,0.2761543213029568,0.959889849,1,0.23,0.86,1,54.296875
0.05,1,0.83,0.98,0.39,0.86,0.99,0.98,0.34,0.74,0.41,0.14,0.95,0.9,0.6,0.36,0.31,0.82,0.85,0.13,0.079647095,0.95,0.84,0.25,0.53,1,0.15,0.81,1,69.28710938
0.9,1,0.56,0.67,0.28,0.97,1,0.97,0.42,0.88,0.71,0.32,0.87,0.77,0.61,0.98,0.63,0.72,0.99,0.036147522,0.368014627,0.7732361157735189,0.4766322374343872,0.1427476419144895,0.8402251799901327,0.6319444444444444,0.39,0.84,0.983893401,68.9453125
0.91,1,0.58,0.88,0.25,0.83,1,0.97,0.48,0.78,0.57,0.37,0.95,0.85,0.79,0.65,0.62,0.71,0.97,0.034677172,0.568110961,0.9126459956169128,0.3629921376705169,0.1759963585053668,0.8316687345504761,1,0.28,0.76,0.5736117071752195,67.91992188
0.38,0.99,0.23,0.98,0.54,0.27,1,0.67,0.22,0.83,0.42,0.35,0.8,0.59,0.53,0.81,0.64,0.1,0.95,0.1133654414788658,0.6593154668807983,0.9650722444057463,0.8398830890655518,0.042900792,0.7975161671638489,1,0.25,0.82,0.4631608540262427,67.578125
0.03,0.96,0.28,0.94,0.4,0.98,1,0.31,0.03,0.6,0.12,0.1,0.94,0.68,0.76,0.27,0.99,0.11,0.95,0.036093476,0.04796642,0.99,0.91,0.01,0.4,1,0.43,0.94,0.373084424,65.8203125
0.77,1,0.63,0.92,0.36,0.69,1,0.96,0.39,0.71,0.5,0.37,0.89,0.89,0.84,0.73,0.75,0.45,0.93,0.062185421,0.4585265488526886,0.669570009,0.7287030220031738,0.019232999,0.8437551657358805,1,0.39,0.75,0.5186455778243454,80.32226563
0.89,1,0.28,0.87,0.72,0.82,0.99,0.92,0.46,0.43,0.13,0.08,0.86,0.97,0.88,0.93,0.4,0.16,0.95,0.044174007,0.3775172959203399,0.9116701285044352,0.5349106788635254,0.1427719675859612,0.7201321522394817,0.6180555555555556,0.31,0.94,0.8312777573345816,83.34960938
0.62,0.82,0.61,0.98,0.24,0.46,0.92,0.81,0.17,0.88,0.63,0.13,0.86,0.2,0.76,0.75,0.31,0.48,0.92,0.1516537630665126,0.7056690111593832,0.9711847007274628,0.7249511480331421,0.1262805930250893,0.681217372,1,0.36,0.9,0.5335868685351851,85.40039063
0.71,1,0.35,0.98,0.58,0.48,1,0.84,0.35,0.89,0.41,0.24,0.73,0.87,0.79,0.86,0.41,0.16,0.97,0.2549526775450204,0.6821031238894193,0.8526649475097656,0.7328025698661804,0.034739113,0.7084105014801025,1,0.31,0.74,0.6654522947201059,69.58007813
0.7,0.99,0.43,0.94,0.44,0.08,1,0.83,0.37,0.71,0.24,0.07,0.82,0.36,0.7,0.46,0.68,0.27,0.89,0.1254167350221795,0.5868065746220452,0.7512313822905222,0.6962636709213257,0.066939133,0.7532527645428976,1,0.27,0.46,0.2787587227386798,66.55273438
0.81,1,0.56,0.9,0.41,0.93,1,0.98,0.57,0.75,0.5,0.33,0.91,0.85,0.8,0.65,0.85,0.48,0.98,0.05961895,0.5285054206166517,0.8894613683223724,0.6570675373077393,0.2129318363500311,0.7710099816322327,1,0.29,0.83,0.7007317100620241,66.89453125
0.69,0.93,0.48,0.92,0.4,0.48,0.93,0.54,0.23,0.78,0.24,0.13,0.81,0.37,0.68,0.77,0.32,0.32,0.89,0.1009679395720573,0.3801329106152451,0.8892565766970316,0.8636910319328308,0.3353571800898097,0.985162218,1,0.33,0.89,0.8009473802086512,56.98242188
0.85,1,0.33,0.94,0.49,0.94,1,0.98,0.44,0.71,0.72,0.28,0.89,0.82,0.85,0.86,0.44,0.32,0.97,0.1138915849567006,0.6446754202254397,0.9114309350649517,0.7850329875946045,0.3460647783865943,0.7698418299357107,1,0.24,0.92,0.7369821375963718,50.78125
0.51,0.99,0.69,0.99,0.19,0.38,1,0.83,0.23,0.89,0.41,0.39,0.82,0.72,0.69,0.85,0.35,0.57,0.88,0.1271166979955573,0.542442876,0.913220634,0.8647202253341675,0.065868712,0.9603773156801856,1,0.28,0.64,0.4522199705176883,78.80859375
0.78,1,0.33,0.96,0.52,0.63,1,0.95,0.36,0.84,0.57,0.12,0.95,0.75,0.69,0.89,0.7,0.24,0.96,0.022278583,0.2025748792858195,0.9905152519543966,0.6538121104240417,0.027847172,0.981826345,1,0.27,0.82,1,53.515625
0.15,0.94,0.39,1,0.31,0.3,0.9,0.77,0.16,0.74,0.14,0.12,0.63,0.27,0.78,0.41,0.31,0.27,0.94,0.063484705,0.6653640756216106,0.9650408327579498,0.4629455506801605,0.1888876989553451,0.9087688326835632,1,0.41,0.45,0.6345106816592592,61.5234375
0.18,0.58,0.11,0.62,0.14,0.86,1,0.71,0.21,0.67,0.64,0.63,0.86,0.12,0.56,0.95,0.67,0.34,0.98,0.08632189,0.325904044,0.5688936213652294,0.9853753447532654,0.3731170319881869,0.9372334281603496,1,0.27,0.9,0.4020845209619341,40.35644531
0.9,1,0.1,0.68,0.87,0.99,1,0.99,0.55,0.37,0.74,0.35,0.92,0.93,0.79,0.86,0.8,0.16,0.96,0.2080325787678312,0.4419488811129213,0.9433021942774454,0.9588764905929564,0.099828715,0.551960031,1,0.31,0.88,0.8958326463373657,46.875
0.78,1,0.33,0.96,0.52,0.63,1,0.95,0.36,0.84,0.57,0.12,0.95,0.75,0.69,0.89,0.7,0.24,0.96,0.022278583,0.2025748792858195,0.9905152519543966,0.6538121104240417,0.027847172,0.981826345,1,0.27,0.82,1,53.515625
0.95,0.94,0.3,0.36,0.77,0.85,0.98,0.58,0.41,0.77,0.32,0.27,0.97,0.73,0.8,0.92,0.22,0.54,0.98,0.053554875,0.3655973246240478,0.885893852,0.8856477737426758,0.024079784,0.9222442507743835,1,0.29,0.64,0.882465399,77.19726563
0.24,0.99,0.48,0.99,0.71,0.56,1,0.62,0.19,0.93,0.73,0.45,0.83,0.55,0.44,0.75,0.46,0.18,0.97,0.1603275924715985,0.494443909,0.933145354,0.9877654910087584,0.047041352,0.2337351044019078,1,0.25,0.76,0.9147005686444444,56.20117188
0.94,0.95,0.25,0.48,0.27,0.85,0.99,0.86,0.56,0.8,0.5,0.23,0.87,0.32,0.87,0.98,0.37,0.44,0.99,0.068987092,0.4228231193327758,0.9560108681519828,0.7786219716072083,0.1670213679605018,0.964833955,1,0.45,0.76,0.6150377398564294,69.28710938
0.18,0.58,0.11,0.62,0.14,0.86,1,0.71,0.21,0.67,0.64,0.63,0.86,0.12,0.56,0.95,0.67,0.34,0.98,0.08632189,0.325904044,0.5688936213652294,0.9853753447532654,0.3731170319881869,0.9372334281603496,1,0.27,0.9,0.4020845209619341,40.35644531
0.58,0.64,0.33,0.94,0.29,0.51,0.99,0.83,0.18,0.96,0.93,0.13,0.55,0.11,0.59,0.96,0.28,0.3,0.99,0.079019708,0.3168578999757869,0.7601419687271118,0.9157095551490784,0.073771243,0.9623966217041016,0.6319444444444444,0.5,0.84,0.8242242086894588,47.65625
0.71,1,0.35,0.98,0.58,0.48,1,0.84,0.35,0.89,0.41,0.24,0.73,0.87,0.79,0.86,0.41,0.16,0.97,0.2549526775450204,0.6821031238894193,0.8526649475097656,0.7328025698661804,0.034739113,0.7084105014801025,1,0.31,0.74,0.6654522947201059,69.58007813
0.92,1,0.65,0.8,0.67,0.96,1,1,0.62,0.69,0.85,0.36,0.95,0.8,0.61,0.48,0.77,0.87,0.98,0.095326266,0.4670030831604421,0.8796120981375376,0.798480213,0.1303400794525735,0.7232932845751445,1,0.65,0.9,0.8905238114109745,74.0234375
0.93,1,0.29,0.41,0.51,0.98,0.99,0.99,0.67,0.38,0.77,0.57,0.96,0.85,0.65,0.66,0.83,0.57,0.95,0.063435203,0.3111170236412164,0.6573289434115093,0.751281738,0.2761543213029568,0.959889849,1,0.23,0.86,1,54.296875
0.15,0.45,0.85,0.94,0.43,0.06,1,0.56,0.04,0.19,0.46,0.22,0.22,0.13,0.42,0.69,0.27,0.58,0.98,0.95,0.45,0.89,0.96,0.07,0.12,1,0.18,0.8,0.079359911,65.13671875
0.58,0.64,0.33,0.94,0.29,0.51,0.99,0.83,0.18,0.96,0.93,0.13,0.55,0.11,0.59,0.96,0.28,0.3,0.99,0.079019708,0.3168578999757869,0.7601419687271118,0.9157095551490784,0.073771243,0.9623966217041016,0.6319444444444444,0.5,0.84,0.8242242086894588,47.65625
0.94,1,0.55,0.69,0.37,0.93,1,0.99,0.64,0.76,0.69,0.53,0.96,0.86,0.8,0.81,0.73,0.73,0.99,0.042279277,0.5191479704210309,0.9604627788066864,0.479133129,0.018106418,0.9359974265098572,1,0.37,0.92,0.4991833865730851,65.47851563
0.12,0.99,0.73,0.89,0.63,0.99,0.99,0.95,0.3,0.25,0.3,0.6,0.65,0.68,0.84,0.84,0.86,0.5,0.93,0.006541404,0.93,0.88,0.69,0.17,0.17,0.7642650462962963,0.13,0.79,1,23.65722656
0.95,1,0.31,0.85,0.43,0.88,1,0.99,0.42,0.77,0.57,0.32,0.87,0.82,0.92,0.89,0.41,0.36,0.98,0.070522307,0.4310317178648617,0.976031224,0.7292483448982239,0.03380359,0.9014421304066976,1,0.37,0.86,0.553956276,39.99023438
0.69,0.93,0.48,0.92,0.4,0.48,0.93,0.54,0.23,0.78,0.24,0.13,0.81,0.37,0.68,0.77,0.32,0.32,0.89,0.1009679395720573,0.3801329106152451,0.8892565766970316,0.8636910319328308,0.3353571800898097,0.985162218,1,0.33,0.89,0.8009473802086512,56.98242188
0.69,0.93,0.48,0.92,0.4,0.48,0.93,0.54,0.23,0.78,0.24,0.13,0.81,0.37,0.68,0.77,0.32,0.32,0.89,0.1009679395720573,0.3801329106152451,0.8892565766970316,0.8636910319328308,0.3353571800898097,0.985162218,1,0.33,0.89,0.8009473802086512,56.98242188
0.84,0.96,0.55,0.89,0.3,0.21,1,0.8,0.5,0.87,0.31,0.12,0.91,0.58,0.61,0.88,0.45,0.32,0.95,0.058285985,0.5317380276115724,0.9961469372113544,0.5448770523071289,0.1066487344856895,0.9397883812586476,1,0.13,0.92,0.697962472,74.0234375
0.03,0.41,0.42,0.98,0.12,0.55,0.97,0.16,0.02,0.65,0.74,0.58,0.38,0.07,0.37,0.23,0.57,0.17,0.84,0.097334909,0.4138002368463134,0.8326912720998129,0.898861289,0.1370384703336795,0.6448157231012981,1,0.22,0.01,0.9354020518518518,67.578125
0.5,0.96,0.38,0.94,0.26,0.74,0.97,0.94,0.36,0.93,0.83,0.16,0.93,0.28,0.6,0.73,0.22,0.73,0.93,0.078301238,0.4618161444521149,0.7996263106664022,0.7278032302856445,0.03729231,0.8462363084157308,1,0.62,0.93,0.5408532656154328,74.609375
0.7,0.99,0.43,0.94,0.44,0.08,1,0.83,0.37,0.71,0.24,0.07,0.82,0.36,0.7,0.46,0.68,0.27,0.89,0.1254167350221795,0.5868065746220452,0.7512313822905222,0.6962636709213257,0.066939133,0.7532527645428976,1,0.27,0.46,0.2787587227386798,66.55273438
0.15,0.45,0.85,0.94,0.43,0.06,1,0.56,0.04,0.19,0.46,0.22,0.22,0.13,0.42,0.69,0.27,0.58,0.98,0.95,0.45,0.89,0.96,0.07,0.12,1,0.18,0.8,0.079359911,65.13671875
0.93,0.98,0.52,0.22,0.23,0.82,1,0.95,0.44,0.36,0.24,0.14,0.95,0.42,0.86,0.96,0.69,0.58,0.97,0.069427068,0.4451290148695266,0.8294372856616974,0.5534701943397522,0.4558643318337028,0.4933250546455383,1,0.32,0.89,0.8202473553364701,63.72070313
0.14,0.92,0.31,1,0.3,0.34,1,0.65,0.17,0.96,0.43,0.1,0.73,0.51,0.61,0.77,0.16,0.36,0.97,0.1400912114242913,0.5797934652376426,0.9903466602166494,0.8973597884178162,0.2285818188654455,0.5550333460172018,1,0.29,0.9,0.5247077530698778,65.8203125
0.37,0.99,0.73,0.86,0.51,0.87,1,0.92,0.31,0.49,0.2,0.38,0.88,0.97,0.71,0.37,0.9,0.21,0.92,0.012141632,0.024413671,0.7,0.71,0.06,0.26,1,0.22,0.9,0.6634390708663617,66.2109375
0.45,0.99,0.51,1,0.55,0.66,1,0.86,0.23,0.87,0.6,0.41,0.79,0.82,0.6,0.81,0.67,0.31,0.91,0.1238167605815867,0.6346816420555115,0.9578601022561392,0.894578755,0.043893559,0.807318946,1,0.35,0.82,0.3621104769932644,75.1953125
0.95,0.93,0.44,0.09,0.95,1,0.97,0.96,0.97,0.85,0.08,0.24,0.94,0.86,0.21,0.43,0.43,0.4,0.99,0.1540409364550221,0.5496354012107005,0.9363778034845986,0.8804119229316711,0.045196668,0.979004661,1,0.42,0.87,0.7778426098455666,39.23339844
0.6,0.86,0.39,0.95,0.55,0.62,1,0.58,0.32,0.83,0.42,0.3,0.91,0.28,0.75,0.73,0.61,0.46,0.97,0.1368749833702338,0.3492515550533603,0.8779083788394928,0.8696542978286743,0.093440234,0.9134698510169984,1,0.33,0.6,0.9175934467703702,72.16796875
0.94,1,0.55,0.69,0.37,0.93,1,0.99,0.64,0.76,0.69,0.53,0.96,0.86,0.8,0.81,0.73,0.73,0.99,0.042279277,0.5191479704210309,0.9604627788066864,0.479133129,0.018106418,0.9359974265098572,1,0.37,0.92,0.4991833865730851,65.47851563
0.26,0.99,0.56,0.9,0.39,0.32,1,0.74,0.22,0.76,0.62,0.17,0.91,0.52,0.57,0.84,0.67,0.27,0.96,0.014523238,0.2849680065501232,0.8456377585728965,0.5998947620391846,0.068027978,0.6327195564905793,1,0.24,0.88,0.5507399859331596,72.16796875
0.79,0.99,0.31,0.84,0.36,0.77,1,0.79,0.3,0.84,0.4,0.62,0.92,0.4,0.65,0.86,0.44,0.49,0.93,0.07851808,0.3904868210627654,0.967376471,0.8147830367088318,0.1177546949801056,0.93894577,1,0.36,0.68,0.8959334047757627,72.16796875
